X_Coor,Y_Coor,Observed_Temperature,Predicted_Temperature,Intercept,Canopy_Coeff,BuiltEnv_Coeff,Elevation_Coeff,Local_R2,Residuals
298131.8743,4629083.822,88.0,88.6578617480926,88.56603989878406,-0.6117998351827096,0.8194802912176897,-0.6956485616607772,0.4288062975889079,-0.6578617480925999
298568.8745,4630691.964,89.0,89.52550840777116,83.22593740073722,0.29847065017952584,0.7940649313057587,10.766324661058087,0.3327794641891374,-0.5255084077711558
300110.0451,4630016.785,88.0,88.28906336481815,80.29903111317952,0.16652826721106395,-0.6120682199503902,16.945285905924415,0.5533695193624555,-0.28906336481814776
301069.0726,4635121.527,87.0,86.10861382551613,86.20123908148577,0.3160750494993797,0.4345106400927757,-0.3724555405424429,0.2822551132597627,0.8913861744838698
297544.21,4632612.794,89.0,90.1752718026837,90.94103443679126,-0.6094437865408072,1.0868754586324973,-2.419970802622149,0.27779881076457164,-1.175271802683696
301049.5877,4632390.685,88.0,88.23946802209716,88.77863242265772,0.24678122074715395,1.424488081389764,-2.572893211064485,0.3835287631183851,-0.23946802209715656
299068.4867,4632388.325,90.0,89.54077451249215,82.73267245734739,-0.7881185050889037,-0.8653312105007424,12.812132464723005,0.4071628874686498,0.45922548750785097
297168.3016,4633103.995,89.0,89.8742152759808,93.48101048344033,-0.14949758645819292,0.9563550890021513,-8.158853384106227,0.6620179535886813,-0.8742152759808022
301061.8762,4629718.949,87.0,87.56348297380065,88.47302896187227,-0.10029175636263134,-0.1956472009127044,-1.8170858313364133,0.29118081238508997,-0.5634829738006459
302171.1378,4633798.771,85.0,85.44273268252573,85.8881910387013,-0.22352420415466198,1.4831130626709255,-2.0557448959239877,0.33964511482324533,-0.4427326825257296
297096.9696,4632715.862,89.0,89.91421299547956,93.8902228241053,-0.6191134898034721,1.1623944910600663,-8.823226938032926,0.5455641869330264,-0.9142129954795593
299392.3452,4629077.166,86.0,86.1918397530801,89.292482756369,-0.23661748389464726,3.287752703830649,-6.110792045136456,0.7298448372274137,-0.19183975308010304
299949.3036,4630681.807,89.0,89.39796459050348,87.24278214969168,-0.12927321151569426,0.14214882281272945,3.88444050155033,0.2658847846536861,-0.3979645905034772
297343.8652,4636040.458,88.0,88.21663541393495,87.4317658686015,-0.13111555850328008,0.510381272639405,0.7740296977222867,0.34773714593573485,-0.21663541393495223
296510.2522,4633183.186,89.0,88.90839406687113,90.77528571123744,-0.12038029671692807,2.18836903734899,-4.600607375203888,0.39277812361325515,0.091605933128875
294995.2647,4634758.132,88.0,88.08977057627524,96.81710948642146,-0.47243417097091855,1.4101597210576364,-13.766118678354053,0.7366774309448352,-0.08977057627524232
297812.6508,4634616.05,87.0,87.98704244341016,89.70207831832138,-0.1406811054742506,0.3815793787342527,-3.137803994857268,0.3600821767801963,-0.9870424434101608
295627.1594,4635386.695,87.0,85.25904300910739,88.32824641286399,0.45852453866677717,2.808411506055396,-3.720246550008006,0.6504465713247176,1.740956990892613
299563.1589,4635975.811,88.0,87.86996946402171,88.51455107873043,0.0025057148858372595,0.5364770031237146,-1.579795603838127,0.23615032988899368,0.1300305359782925
296582.1606,4634621.869,86.0,87.5505385620001,92.19028423138887,-0.11580823628710835,2.7209068816687934,-9.577153938018924,0.6856351520718276,-1.5505385620000993
298674.8054,4636391.895,88.0,88.07516557671511,89.31089902099862,0.1787881044004212,1.5908687465023932,-3.0429292854899557,0.489329682389582,-0.07516557671510782
298148.1348,4630674.193,90.0,89.70988513672127,84.70210055355975,0.32212549537069063,0.6014146461974927,8.568445230497991,0.3325872839768093,0.29011486327873115
300342.9207,4632861.49,90.0,88.26134338111355,88.32209356106331,0.6583217879599687,-0.2005849348285773,0.04775779488719567,0.19577830325464504,1.738656618886452
298559.5227,4632433.157,90.0,89.8274876533681,83.45282806955278,-1.0069073984378107,-0.18288422809686808,11.794906622984927,0.29883137492383005,0.17251234663190473
298974.9982,4635362.612,88.0,87.96484871342517,91.05198203083826,-0.33439816340944784,0.4057422120955011,-5.799857479687727,0.5098717572386757,0.035151286574830465
301018.9944,4634432.629,87.0,86.72953725377648,84.20056743912752,-0.06516943305098902,-0.1895075214836726,3.4617316507792415,0.6257337319902464,0.2704627462235152
300646.0135,4633993.257,88.0,87.30128956982013,88.14681999828991,-0.0690071636196621,0.1459743366264204,-1.1732419083645511,0.32084410126113044,0.6987104301798723
301504.3731,4633578.062,88.0,87.24496294365898,84.51897992524071,-0.8579105637139699,0.7424122546007704,4.336646796570431,0.5701528660907714,0.755037056341024
299248.1246,4633403.631,86.0,86.24609876722401,85.18848000551968,-0.850785106003447,-0.7904950485814204,5.114476862890099,0.5319911459788438,-0.24609876722401225
299894.3278,4628792.421,85.0,84.49076528453585,79.51343031263087,-0.2211108998942977,4.455932735609609,10.740590644213398,0.6384714890797093,0.5092347154641459
299615.366,4629520.913,88.0,87.91330778140113,92.92835729307758,-0.03747869265331299,1.6690669107234386,-10.319780131428246,0.6266953638234158,0.08669221859886989
300746.8203,4630238.38,87.0,87.67432526753518,86.25092679377119,0.4465372504672097,-0.00163609684544061,3.4472382849368888,0.43429570964477565,-0.6743252675351812
295222.5604,4635042.173,87.0,86.79364385586501,94.8548650778725,-0.07137581326948926,2.630810877364822,-11.84330691344671,0.7783092470082035,0.20635614413498615
297698.2245,4636870.584,87.0,86.78595395834975,86.9439992335377,-0.349708509594148,2.044169734873006,-0.10203413984941022,0.607243985990567,0.2140460416502492
300943.8717,4634945.08,86.0,86.23233581244352,86.33178530288822,0.31779642910654543,0.15916802655009582,-0.3158049362618284,0.37889767554870324,-0.23233581244352308
300469.0548,4629976.323,86.0,87.25772624894796,83.85654994821297,0.6978680870753045,-1.1089012848137232,9.411051267203186,0.5164322044304975,-1.2577262489479608
299819.7423,4630355.405,89.0,89.68243138720717,81.60631866882412,0.20697758055104143,-0.028167760554883348,14.84361798583587,0.3166454928523848,-0.6824313872071741
296083.6718,4635026.597,85.0,85.07679667004358,86.67435646298117,0.710394853112706,3.4496780310734447,-2.2559794549509067,0.6784785236774931,-0.07679667004357782
300312.041,4635923.981,88.0,87.66623904284458,88.89184339575347,-0.07315649597054685,1.4720330284110261,-2.754446964785764,0.3839013458319775,0.33376095715541965
299100.62,4628335.259,85.0,84.50257947318677,81.05061325923674,-0.8792620731509129,5.35367501970243,7.412053547645027,0.7293824772513691,0.49742052681322946
298205.1479,4634694.668,88.0,88.01090868681673,88.96500263353921,-0.1417014268486554,0.25942296240993734,-1.8580234497158723,0.20703313240229304,-0.010908686816733848
298290.4815,4632471.005,90.0,90.21104910952657,88.579414614033,-1.4283619624943924,0.4843108237144164,2.5810536665445505,0.25780283095007406,-0.21104910952657008
297271.3715,4633551.235,89.0,89.01479010042573,94.12965339053758,-0.04531793432557436,0.27964379530492567,-8.859959091638537,0.6721587338257162,-0.014790100425727815
297096.667,4633736.418,88.0,88.74389751911399,93.29371478641069,-0.07107431783610903,-0.04033245169799345,-7.506114560239185,0.6651663809020091,-0.743897519113986
296526.5808,4631681.901,89.0,88.95829694751552,89.09335433848422,-0.45027708818868517,1.0328740634392146,-0.934352124448801,0.18000500675831554,0.04170305248447903
300734.6029,4629818.518,87.0,87.32126817188967,85.96278262099364,0.3490133996460194,-0.4938783165916941,3.46101681603713,0.2062060382540386,-0.3212681718896704
