X_Coor,Y_Coor,Observed_Temperature,Predicted_Temperature,Intercept,Canopy_Coeff,BuiltEnv_Coeff,Elevation_Coeff,Local_R2,Residuals
298316.4168,4631299.629,92.0,90.31941587724668,90.24740478546708,0.2670529769072843,0.41672513418331314,-0.27424361856400087,0.22468184427628035,1.6805841227533165
300850.1162,4635848.277,87.0,86.93213471473037,91.06749700284192,0.277598604230931,2.0624151778314865,-6.911325797555586,0.6748821199932888,0.06786528526963309
298195.3455,4629202.039,88.0,88.73996910350543,90.18293237148742,-0.6813941555402054,0.7800516811998193,-3.3594611082152483,0.4501315758310459,-0.7399691035054303
298128.5771,4637218.238,86.0,86.11793894508708,87.88090925701596,-0.6106023611805409,1.0884775881465962,-1.7486615337607594,0.5523738255226229,-0.11793894508707581
300036.3066,4634701.371,90.0,88.4247368968532,91.8216971781756,0.19210682153813052,0.6740095253156565,-6.607460944714056,0.6632143352308343,1.5752631031467956
299292.6573,4637025.918,87.0,87.02599287466136,89.8964968260835,0.07720838862030847,0.5784750023435099,-3.660104872058227,0.614522650224218,-0.02599287466135536
295165.3336,4632351.867,87.0,88.30342797683781,90.40860283443783,-0.3327286787665864,1.927768425295666,-4.971012246669013,0.4960670250713268,-1.3034279768378099
297926.23,4632331.529,91.0,89.76051471347076,90.86258885009167,-1.497633553478457,1.4870081817253167,-2.730922561033015,0.2776899455263302,1.239485286529245
299756.5917,4629216.647,87.0,87.68394615953639,86.22428155558391,0.8269377640706485,2.1313495291705076,0.3603414683770818,0.5664361884114529,-0.68394615953639
302109.6959,4635811.588,82.0,82.9177299748396,78.88817485992638,1.1573560618021426,3.2389990884949658,6.513384920793689,0.4401275365225268,-0.9177299748396024
298046.7607,4633378.578,89.0,90.20249151832253,90.87225958300951,-1.0600920288683593,-0.06273904343084186,-1.4947642016301068,0.43142814795753415,-1.2024915183225318
301026.6505,4629539.881,87.0,87.38615569757309,88.40903734929505,-0.14569501965780546,-0.1615228506902965,-1.6576172441577601,0.3978757190447701,-0.38615569757308776
302121.0525,4636201.456,82.0,83.60152235077017,82.98529485995229,1.5404967196438355,4.2663564652272115,-0.7656098758519166,0.4413038284166714,-1.6015223507701677
296246.7518,4632380.419,88.0,88.51683231725842,87.30980869374733,-0.16114734397908242,2.3641919847809563,0.8760720503804932,0.46364583123154207,-0.5168323172584195
301183.5818,4629775.439,87.0,87.51497092707999,90.36978638741137,-0.35385293174479004,0.2105517595121409,-6.345225969310504,0.4317907581686242,-0.514970927079986
301976.3538,4633294.182,87.0,86.81704929402096,87.1952878215492,-1.497867947278458,0.4673444682713233,-1.44743560773316,0.6622205268315597,0.18295070597903873
296488.4243,4632433.416,88.0,89.53303298895092,91.07119461601498,-0.49386469756462825,2.526910293781205,-5.533207144509155,0.5410932217085597,-1.5330329889509215
300047.1295,4630949.101,90.0,89.34614424161467,86.60020267648558,-0.958341263290981,0.5327690124821023,4.658520918488061,0.32874829764649244,0.6538557583853333
300074.2693,4628787.186,86.0,85.94700976105041,80.9959751200842,0.6521722127829809,4.979440526521447,7.852208013980011,0.6472845155824556,0.05299023894959021
