X_Coor,Y_Coor,Observed_Temperature,Predicted_Temperature,Intercept,Canopy_Coeff,BuiltEnv_Coeff,Elevation_Coeff,Local_R2,Residuals
302192.3896,4636589.577,84.0,83.68714586493012,85.19609463275758,0.8463256242818531,3.7568270491609126,-3.4992669791379103,0.432283944143127,0.3128541350698839
299535.8036,4632975.035,86.0,86.41421013720316,79.2663033865013,-0.9465114720106262,-0.7399668609045265,19.172112858860615,0.4332369311399448,-0.41421013720315614
300860.889,4635187.621,86.0,86.2550044622626,88.45427901265448,0.12227779005768294,0.6174816221223299,-3.055200385713503,0.4740045139261367,-0.25500446226260465
302416.0003,4634992.253,84.0,84.52222682900992,81.1678451321674,0.3262560621597181,1.131680320626133,5.53007456884832,0.4998972418055774,-0.5222268290099237
298936.6149,4630951.405,90.0,90.1489223917031,67.42470066990504,0.3108252130917978,1.4897959955455882,38.686444332666824,0.4972308398861522,-0.1489223917030955
299167.4966,4631665.064,88.0,88.60242974888601,84.31944821753191,0.50943753571041,1.0716374347602045,7.1959231353215545,0.3447615474223096,-0.60242974888601
297744.8094,4634347.882,88.0,88.83414237842862,90.17151010273936,-0.08724694176045991,1.4451584288762294,-4.0938308946269695,0.4823161007034972,-0.8341423784286235
297918.0668,4633082.166,90.0,90.38058588516489,90.8656978390383,-0.8690245324143273,0.3619324964766656,-1.4890361036985265,0.3130575995557715,-0.38058588516489067
297616.1598,4630959.818,91.0,90.25319995281397,75.43874330405157,-0.14687195066023007,1.1984855098498983,24.74612950979653,0.5032712949382253,0.7468000471860279
297968.4435,4632750.523,89.0,89.68504825468865,90.23736636207799,-0.8103020685717466,0.6654315261335569,-0.7310383730044818,0.1704450302750323,-0.6850482546886525
300536.5326,4634356.632,87.0,87.39209988536,91.05617739949611,-0.28873134682661566,-0.16837997404639074,-4.5675132826950895,0.46805204201269524,-0.39209988535999685
296712.3138,4635998.822,87.0,87.7268991887226,88.05623596759261,0.0631879795149919,0.5876446894844282,-0.8583720992345696,0.2880217535481635,-0.726899188722598
297015.1621,4631967.841,88.0,89.70278601821977,91.59584335518156,-0.770718567588566,2.6882879598438554,-6.419259091086747,0.5129188775830965,-1.7027860182197685
298168.21,4631363.975,91.0,90.45005048465471,90.69790149980346,0.08113748652380283,0.4623041805851243,-0.9078644367143731,0.28332248835954993,0.5499495153452898
298495.4868,4631264.402,93.0,90.66219952115343,86.71891849377774,0.01113587092847915,1.0373113000317955,5.821195476029282,0.2553996020222822,2.3378004788465745
300489.0767,4633757.703,88.0,87.51425909385172,88.1565107322071,-0.18486167354551156,0.21102305707911367,-1.037291366143131,0.14226184386275442,0.4857409061482798
296019.6196,4633857.828,88.0,87.82760465656493,92.64563503047715,1.2808958873356613,2.5651700612289194,-8.412111283545075,0.5646828874318235,0.17239534343507046
298365.3051,4632979.097,91.0,90.82081476056112,88.82007337787276,-2.113738972406234,-0.32731550152492733,4.036052745537937,0.3939611247207687,0.17918523943887976
300621.9454,4629041.392,89.0,88.27861446123329,87.34205322860012,0.21736497561431203,0.4888108506982362,1.3730559651261645,0.36563201609804663,0.721385538766711
